Measurement ID;7538;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0260101;Channel0270101;;;;xx;;Peukert 1,75V;;;;;;
Battery Name;Prototipo_P;[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];[V1];[V1];;;;xx;;Duração;Corrente;;;;;
;;21/11/2022 10:40:08;7;DCH;114:57:10;11:44:00;3;1;EQUALIZACAO_4X_C20;2,013947;-0,239937;0;2,815012;2,815012;-2,815012;16,012394;41,199616;25,187223;5,756625;2,020424;3,139281;;;;;;;;;;;;
;;21/11/2022 10:42:08;7;DCH;114:59:10;11:46:00;3;1;EQUALIZACAO_4X_C20;2,013725;-0,239892;0;2,822997;2,822997;-2,822997;15,996313;41,199616;25,203303;5,772705;-1,630868;2,790755;;;;;;;;;;;;
;;21/11/2022 10:44:08;7;DCH;115:01:10;11:48:00;3;1;EQUALIZACAO_4X_C20;2,013614;-0,239892;0;2,830993;2,830993;-2,830993;15,980212;41,199616;25,219404;5,788806;-1,425393;2,087479;;;;;;;;;;;;
;;21/11/2022 10:46:08;7;DCH;115:03:10;11:50:00;3;1;EQUALIZACAO_4X_C20;2,013392;-0,239937;0;2,839004;2,839004;-2,839004;15,964081;41,199616;25,235535;5,804937;2,999104;2,137131;;;;;;;;;;;;
;;21/11/2022 10:48:08;7;DCH;115:05:10;11:52:00;3;1;EQUALIZACAO_4X_C20;2,013169;-0,239892;0;2,846999;2,846999;-2,846999;15,947986;41,199616;25,251631;5,821032;-2,05443;-2,259905;;;;;;;;;;;;
;;21/11/2022 10:50:08;7;DCH;115:07:10;11:54:00;3;1;EQUALIZACAO_4X_C20;2,012947;-0,239892;0;2,854995;2,854995;-2,854995;15,931888;41,199616;25,267728;5,83713;-1,529966;-2,946099;;;;;;;;;;;;
;;21/11/2022 10:52:08;7;DCH;115:09:10;11:56:00;3;1;EQUALIZACAO_4X_C20;2,012836;-0,239937;0;2,862999;2,862999;-2,862999;15,915776;41,199616;25,28384;5,853242;0,114791;-0,812001;;;;;;;;;;;;
;;21/11/2022 10:54:08;7;DCH;115:11:10;11:57:59;3;1;EQUALIZACAO_4X_C20;2,012614;-0,239937;0;2,870987;2,870987;-2,870987;15,8997;41,199616;25,299917;5,869318;-0,703915;-1,111832;;;;;;;;;;;;
;;21/11/2022 10:56:08;7;DCH;115:13:10;12:00:00;3;1;EQUALIZACAO_4X_C20;2,012391;-0,239892;0;2,878989;2,878989;-2,878989;15,883595;41,199616;25,316021;5,885423;3,029917;0,798431;;;;;;;;;;;;
;;21/11/2022 10:58:08;7;DCH;115:15:10;12:02:00;3;1;EQUALIZACAO_4X_C20;2,01228;-0,239937;0;2,886991;2,886991;-2,886991;15,867492;41,199616;25,332125;5,901527;1,041105;-0,203719;;;;;;;;;;;;
;;21/11/2022 11:00:08;7;DCH;115:17:10;12:04:00;3;1;EQUALIZACAO_4X_C20;2,012058;-0,239892;0;2,894975;2,894975;-2,894975;15,851427;41,199616;25,348189;5,917591;0,335433;-0,83563;;;;;;;;;;;;
;;21/11/2022 11:02:08;7;DCH;115:19:10;12:06:00;3;1;EQUALIZACAO_4X_C20;2,011836;-0,239937;0;2,902973;2,902973;-2,902973;15,835337;41,199616;25,36428;5,933682;-2,435206;0,388439;;;;;;;;;;;;
;;21/11/2022 11:04:08;7;DCH;115:21:10;12:07:59;3;1;EQUALIZACAO_4X_C20;2,011613;-0,239892;0;2,910972;2,910972;-2,910972;15,819243;41,199616;25,380373;5,949775;-2,55335;1,299106;;;;;;;;;;;;
;;21/11/2022 11:06:08;7;DCH;115:23:10;12:10:00;3;1;EQUALIZACAO_4X_C20;2,011391;-0,239892;0;2,918963;2,918963;-2,918963;15,803169;41,199616;25,396448;5,96585;-1,515917;-2,816939;;;;;;;;;;;;
;;21/11/2022 11:08:08;7;DCH;115:25:10;12:12:00;3;1;EQUALIZACAO_4X_C20;2,01128;-0,239937;0;2,926959;2,926959;-2,926959;15,787086;41,199616;25,41253;5,981932;3,044127;0,698806;;;;;;;;;;;;
;;21/11/2022 11:10:08;7;DCH;115:27:10;12:14:00;3;1;EQUALIZACAO_4X_C20;2,011058;-0,239937;0;2,934965;2,934965;-2,934965;15,770985;41,199616;25,428631;5,998033;0,802103;0,394665;;;;;;;;;;;;
;;21/11/2022 11:12:08;7;DCH;115:29:10;12:15:59;3;1;EQUALIZACAO_4X_C20;2,010835;-0,239892;0;2,942963;2,942963;-2,942963;15,754902;41,199616;25,444714;6,014116;-1,979073;-1,465945;;;;;;;;;;;;
;;21/11/2022 11:14:08;7;DCH;115:31:10;12:17:59;3;1;EQUALIZACAO_4X_C20;2,010613;-0,239937;0;2,950958;2,950958;-2,950958;15,738825;41,199616;25,460791;6,030193;-0,700403;-0,093717;;;;;;;;;;;;
;;21/11/2022 11:16:08;7;DCH;115:33:10;12:20:00;3;1;EQUALIZACAO_4X_C20;2,010391;-0,239892;0;2,95895;2,95895;-2,95895;15,722758;41,199616;25,476858;6,04626;-1,812075;-2,92263;;;;;;;;;;;;
;;21/11/2022 11:18:08;7;DCH;115:35:10;12:22:00;3;1;EQUALIZACAO_4X_C20;2,01028;-0,239892;0;2,966953;2,966953;-2,966953;15,706669;41,199616;25,492947;6,062349;1,109916;3,069512;;;;;;;;;;;;
;;21/11/2022 11:20:08;7;DCH;115:37:10;12:24:00;3;1;EQUALIZACAO_4X_C20;2,010057;-0,239892;0;2,974958;2,974958;-2,974958;15,690579;41,199616;25,509038;6,07844;0,776558;0,615946;;;;;;;;;;;;
;;21/11/2022 11:22:08;7;DCH;115:39:10;12:26:00;3;1;EQUALIZACAO_4X_C20;2,009835;-0,239937;0;2,982938;2,982938;-2,982938;15,674539;41,199616;25,525077;6,094479;-2,503218;1,32529;;;;;;;;;;;;
;;21/11/2022 11:24:08;7;DCH;115:41:10;12:28:00;3;1;EQUALIZACAO_4X_C20;2,009613;-0,239892;0;2,990938;2,990938;-2,990938;15,65846;41,199616;25,541156;6,110558;-2,504495;-0,803859;;;;;;;;;;;;
;;21/11/2022 11:26:08;7;DCH;115:43:10;12:30:00;3;1;EQUALIZACAO_4X_C20;2,009391;-0,239892;0;2,998944;2,998944;-2,998944;15,642372;41,199616;25,557245;6,126647;2,96893;-0,720998;;;;;;;;;;;;
;;21/11/2022 11:28:08;7;DCH;115:45:10;12:32:00;3;1;EQUALIZACAO_4X_C20;2,009168;-0,239892;0;3,006935;3,006935;-3,006935;15,626316;41,199616;25,5733;6,142702;-1,389151;-1,050365;;;;;;;;;;;;
;;21/11/2022 11:30:08;7;DCH;115:47:10;12:34:00;3;1;EQUALIZACAO_4X_C20;2,008946;-0,239937;0;3,01493;3,01493;-3,01493;15,610253;41,199616;25,589363;6,158765;-1,434174;-2,774471;;;;;;;;;;;;
;;21/11/2022 11:32:08;7;DCH;115:49:10;12:36:00;3;1;EQUALIZACAO_4X_C20;2,008835;-0,239892;0;3,022932;3,022932;-3,022932;15,594177;41,199616;25,605439;6,174841;-1,591433;-1,97604;;;;;;;;;;;;
;;21/11/2022 11:34:08;7;DCH;115:51:10;12:38:00;3;1;EQUALIZACAO_4X_C20;2,008613;-0,239892;0;3,030929;3,030929;-3,030929;15,578114;41,199616;25,621502;6,190904;-1,556309;-1,396974;;;;;;;;;;;;
;;21/11/2022 11:36:08;7;DCH;115:53:10;12:40:00;3;1;EQUALIZACAO_4X_C20;2,00839;-0,239892;0;3,038925;3,038925;-3,038925;15,562055;41,199616;25,637561;6,206963;-1,577703;-1,795471;;;;;;;;;;;;
;;21/11/2022 11:38:08;7;DCH;115:55:10;12:42:00;3;1;EQUALIZACAO_4X_C20;2,008168;-0,239937;0;3,046926;3,046926;-3,046926;15,545987;41,199616;25,65363;6,223031;-2,57155;1,231573;;;;;;;;;;;;
;;21/11/2022 11:40:08;7;DCH;115:57:10;12:44:00;3;1;EQUALIZACAO_4X_C20;2,007946;-0,239892;0;3,054924;3,054924;-3,054924;15,529925;41,199616;25,669691;6,239093;-2,573147;1,201398;;;;;;;;;;;;
;;21/11/2022 11:42:08;7;DCH;115:59:10;12:46:00;3;1;EQUALIZACAO_4X_C20;2,007834;-0,239937;0;3,062925;3,062925;-3,062925;15,51386;41,199616;25,685756;6,255158;2,686501;-1,956722;;;;;;;;;;;;
;;21/11/2022 11:44:08;7;DCH;116:01:10;12:48:00;3;1;EQUALIZACAO_4X_C20;2,007612;-0,239937;0;3,070914;3,070914;-3,070914;15,497821;41,199616;25,701795;6,271197;2,951527;-0,877938;;;;;;;;;;;;
;;21/11/2022 11:46:08;7;DCH;116:03:10;12:50:00;3;1;EQUALIZACAO_4X_C20;2,00739;-0,239892;0;3,078909;3,078909;-3,078909;15,481771;41,199616;25,717846;6,287248;-1,078783;-2,781176;;;;;;;;;;;;
;;21/11/2022 11:48:08;7;DCH;116:05:10;12:52:00;3;1;EQUALIZACAO_4X_C20;2,007168;-0,239937;0;3,086919;3,086919;-3,086919;15,465693;41,199616;25,733924;6,303326;2,983937;-0,88624;;;;;;;;;;;;
;;21/11/2022 11:50:08;7;DCH;116:07:10;12:54:00;3;1;EQUALIZACAO_4X_C20;2,006945;-0,239892;0;3,094907;3,094907;-3,094907;15,449661;41,199616;25,749955;6,319357;2,937957;-0,802262;;;;;;;;;;;;
;;21/11/2022 11:52:08;7;DCH;116:09:10;12:56:00;3;1;EQUALIZACAO_4X_C20;2,006723;-0,239892;0;3,102902;3,102902;-3,102902;15,433616;41,199616;25,766;6,335402;-2,268527;-2,022499;;;;;;;;;;;;
;;21/11/2022 11:54:08;7;DCH;116:11:10;12:58:00;3;1;EQUALIZACAO_4X_C20;2,006501;-0,239937;0;3,11091;3,11091;-3,11091;15,417547;41,199616;25,782069;6,351471;-0,883526;-2,773193;;;;;;;;;;;;
;;21/11/2022 11:56:08;7;DCH;116:13:10;13:00:00;3;1;EQUALIZACAO_4X_C20;2,006278;-0,239937;0;3,118905;3,118905;-3,118905;15,401507;41,199616;25,79811;6,367511;1,32513;1,446467;;;;;;;;;;;;
;;21/11/2022 11:58:08;7;DCH;116:15:10;13:02:00;3;1;EQUALIZACAO_4X_C20;2,006056;-0,239892;0;3,126892;3,126892;-3,126892;15,385484;41,199616;25,814132;6,383534;-1,256479;-2,487572;;;;;;;;;;;;
;;21/11/2022 12:00:08;7;DCH;116:17:10;13:04:00;3;1;EQUALIZACAO_4X_C20;2,005834;-0,239892;0;3,134885;3,134885;-3,134885;15,36945;41,199616;25,830166;6,399568;-0,765542;-2,744456;;;;;;;;;;;;
;;21/11/2022 12:02:08;7;DCH;116:19:10;13:06:00;3;1;EQUALIZACAO_4X_C20;2,005612;-0,239892;0;3,142879;3,142879;-3,142879;15,353416;41,199616;25,846201;6,415603;-0,956009;0,46188;;;;;;;;;;;;
;;21/11/2022 12:04:08;7;DCH;116:21:10;13:08:00;3;1;EQUALIZACAO_4X_C20;2,005389;-0,239937;0;3,150883;3,150883;-3,150883;15,337364;41,199616;25,862252;6,431654;1,578661;0,888635;;;;;;;;;;;;
;;21/11/2022 12:06:08;7;DCH;116:23:10;13:10:00;3;1;EQUALIZACAO_4X_C20;2,005167;-0,239937;0;3,15888;3,15888;-3,15888;15,321327;41,199616;25,878289;6,447691;-2,568996;-1,281864;;;;;;;;;;;;
;;21/11/2022 12:08:08;7;DCH;116:25:10;13:12:00;3;1;EQUALIZACAO_4X_C20;2,004945;-0,239937;0;3,166875;3,166875;-3,166875;15,305296;41,199616;25,89432;6,463722;-1,006141;-0,252413;;;;;;;;;;;;
;;21/11/2022 12:10:08;7;DCH;116:27:10;13:14:00;3;1;EQUALIZACAO_4X_C20;2,004722;-0,239937;0;3,174888;3,174888;-3,174888;15,289232;41,199616;25,910384;6,479786;3,058176;2,674527;;;;;;;;;;;;
;;21/11/2022 12:12:08;7;DCH;116:29:10;13:15:59;3;1;EQUALIZACAO_4X_C20;2,0045;-0,239937;0;3,182875;3,182875;-3,182875;15,27322;41,199616;25,926396;6,495798;-2,425467;0,710302;;;;;;;;;;;;
;;21/11/2022 12:14:08;7;DCH;116:31:10;13:18:00;3;1;EQUALIZACAO_4X_C20;2,004278;-0,239937;0;3,190874;3,190874;-3,190874;15,257186;41,199616;25,942431;6,511833;-2,504655;0,755803;;;;;;;;;;;;
;;21/11/2022 12:16:08;7;DCH;116:33:10;13:20:00;3;1;EQUALIZACAO_4X_C20;2,004167;-0,239892;0;3,198874;3,198874;-3,198874;15,241152;41,199616;25,958464;6,527866;-2,566282;1,415175;;;;;;;;;;;;
;;21/11/2022 12:18:08;7;DCH;116:35:10;13:22:00;3;1;EQUALIZACAO_4X_C20;2,003833;-0,239937;0;3,206862;3,206862;-3,206862;15,225145;41,199616;25,974471;6,543873;-2,506571;1,12636;;;;;;;;;;;;
;;21/11/2022 12:20:08;7;DCH;116:37:10;13:24:00;3;1;EQUALIZACAO_4X_C20;2,003611;-0,239937;0;3,214859;3,214859;-3,214859;15,209121;41,199616;25,990496;6,559898;-1,609634;-1,90659;;;;;;;;;;;;
;;21/11/2022 12:22:08;7;DCH;116:39:10;13:26:00;3;1;EQUALIZACAO_4X_C20;2,003389;-0,239937;0;3,222869;3,222869;-3,222869;15,193074;41,199616;26,006542;6,575944;3,043169;-0,109044;;;;;;;;;;;;
;;21/11/2022 12:24:08;7;DCH;116:41:10;13:27:59;3;1;EQUALIZACAO_4X_C20;2,003166;-0,239892;0;3,230849;3,230849;-3,230849;15,177087;41,199616;26,02253;6,591931;1,120294;3,149977;;;;;;;;;;;;
;;21/11/2022 12:26:08;7;DCH;116:43:10;13:30:00;3;1;EQUALIZACAO_4X_C20;2,002944;-0,239937;0;3,23885;3,23885;-3,23885;15,16106;41,199616;26,038556;6,607958;-1,785094;-0,619618;;;;;;;;;;;;
;;21/11/2022 12:28:08;7;DCH;116:45:10;13:32:00;3;1;EQUALIZACAO_4X_C20;2,002833;-0,239892;0;3,246864;3,246864;-3,246864;15,145009;41,199616;26,054607;6,624009;-2,565803;1,286494;;;;;;;;;;;;
;;21/11/2022 12:30:08;7;DCH;116:47:10;13:34:00;3;1;EQUALIZACAO_4X_C20;2,0025;-0,239937;0;3,254861;3,254861;-3,254861;15,128995;41,199616;26,070621;6,640023;-1,778867;0,454536;;;;;;;;;;;;
;;21/11/2022 12:32:08;7;DCH;116:49:10;13:36:00;3;1;EQUALIZACAO_4X_C20;2,002277;-0,239937;0;3,262853;3,262853;-3,262853;15,112991;41,199616;26,086625;6,656027;1,170585;1,256958;;;;;;;;;;;;
;;21/11/2022 12:34:08;7;DCH;116:51:10;13:38:00;3;1;EQUALIZACAO_4X_C20;2,002055;-0,239982;0;3,270852;3,270852;-3,270852;15,096976;41,199616;26,10264;6,672042;-1,542739;-2,29918;;;;;;;;;;;;
;;21/11/2022 12:36:08;7;DCH;116:53:10;13:40:00;3;1;EQUALIZACAO_4X_C20;2,001944;-0,239937;0;3,278833;3,278833;-3,278833;15,080997;41,199616;26,118619;6,688021;-1,029291;-2,769042;;;;;;;;;;;;
;;21/11/2022 12:38:08;7;DCH;116:55:10;13:42:00;3;1;EQUALIZACAO_4X_C20;2,00161;-0,239937;0;3,286837;3,286837;-3,286837;15,064976;41,199616;26,13464;6,704042;2,965417;-0,914499;;;;;;;;;;;;
;;21/11/2022 12:40:08;7;DCH;116:57:10;13:44:00;3;1;EQUALIZACAO_4X_C20;2,001499;-0,239892;0;3,294827;3,294827;-3,294827;15,048984;41,199616;26,150633;6,720035;0,955211;3,155086;;;;;;;;;;;;
;;21/11/2022 12:42:08;7;DCH;116:59:10;13:46:00;3;1;EQUALIZACAO_4X_C20;2,001166;-0,239892;0;3,302844;3,302844;-3,302844;15,032939;41,199616;26,166677;6,736079;3,036304;-0,478005;;;;;;;;;;;;
;;21/11/2022 12:44:08;7;DCH;117:01:10;13:48:00;3;1;EQUALIZACAO_4X_C20;2,000944;-0,239937;0;3,310837;3,310837;-3,310837;15,016945;41,199616;26,182672;6,752074;1,370312;2,707895;;;;;;;;;;;;
;;21/11/2022 12:46:08;7;DCH;117:03:10;13:50:00;3;1;EQUALIZACAO_4X_C20;2,000721;-0,239937;0;3,318833;3,318833;-3,318833;15,000946;41,199616;26,19867;6,768072;-1,157014;-2,769841;;;;;;;;;;;;
;;21/11/2022 12:48:08;7;DCH;117:05:10;13:52:00;3;1;EQUALIZACAO_4X_C20;2,000499;-0,239937;0;3,32683;3,32683;-3,32683;14,984948;41,199616;26,214668;6,78407;3,030077;-0,696571;;;;;;;;;;;;
;;21/11/2022 12:50:08;7;DCH;117:07:10;13:54:00;3;1;EQUALIZACAO_4X_C20;2,000277;-0,239892;0;3,334832;3,334832;-3,334832;14,968941;41,199616;26,230676;6,800078;-1,542579;-1,106084;;;;;;;;;;;;
;;21/11/2022 12:52:08;7;DCH;117:09:10;13:56:00;3;1;EQUALIZACAO_4X_C20;1,999943;-0,239892;0;3,342819;3,342819;-3,342819;14,952967;41,199616;26,246649;6,816051;3,014112;0,327291;;;;;;;;;;;;
;;21/11/2022 12:54:08;7;DCH;117:11:10;13:58:00;3;1;EQUALIZACAO_4X_C20;1,999721;-0,239892;0;3,350809;3,350809;-3,350809;14,936987;41,199616;26,262629;6,832031;-0,051249;-1,427947;;;;;;;;;;;;
;;21/11/2022 12:56:08;7;DCH;117:13:10;14:00:00;3;1;EQUALIZACAO_4X_C20;1,99961;-0,239937;0;3,358811;3,358811;-3,358811;14,920986;41,199616;26,27863;6,848032;-2,592465;0,783264;;;;;;;;;;;;
;;21/11/2022 12:58:08;7;DCH;117:15:10;14:02:00;3;1;EQUALIZACAO_4X_C20;1,999276;-0,239937;0;3,366802;3,366802;-3,366802;14,905009;41,199616;26,294608;6,86401;3,047479;-0,64181;;;;;;;;;;;;
;;21/11/2022 13:00:08;7;DCH;117:17:10;14:04:00;3;1;EQUALIZACAO_4X_C20;1,999054;-0,239892;0;3,374817;3,374817;-3,374817;14,888985;41,199616;26,310631;6,880033;-2,041818;-2,58528;;;;;;;;;;;;
;;21/11/2022 13:02:08;7;DCH;117:19:10;14:06:00;3;1;EQUALIZACAO_4X_C20;1,998832;-0,239937;0;3,382799;3,382799;-3,382799;14,873031;41,199616;26,326586;6,895988;0,887518;-1,28825;;;;;;;;;;;;
;;21/11/2022 13:04:08;7;DCH;117:21:10;14:08:00;3;1;EQUALIZACAO_4X_C20;1,998609;-0,239937;0;3,390802;3,390802;-3,390802;14,857034;41,199616;26,342582;6,911984;-2,307961;-2,478312;;;;;;;;;;;;
;;21/11/2022 13:06:08;7;DCH;117:23:10;14:10:00;3;1;EQUALIZACAO_4X_C20;1,998387;-0,239892;0;3,398802;3,398802;-3,398802;14,841047;41,199616;26,35857;6,927972;-1,220876;-2,776387;;;;;;;;;;;;
;;21/11/2022 13:08:08;7;DCH;117:25:10;14:12:00;3;1;EQUALIZACAO_4X_C20;1,998165;-0,239937;0;3,406807;3,406807;-3,406807;14,825051;41,199616;26,374565;6,943967;-1,222313;-2,772395;;;;;;;;;;;;
;;21/11/2022 13:10:08;7;DCH;117:27:10;14:14:00;3;1;EQUALIZACAO_4X_C20;1,997831;-0,239892;0;3,414787;3,414787;-3,414787;14,809107;41,199616;26,390509;6,959911;-1,704309;-2,884632;;;;;;;;;;;;
;;21/11/2022 13:12:08;7;DCH;117:29:10;14:16:00;3;1;EQUALIZACAO_4X_C20;1,997609;-0,239892;0;3,422786;3,422786;-3,422786;14,793126;41,199616;26,40649;6,975892;-0,986982;-2,487891;;;;;;;;;;;;
;;21/11/2022 13:14:08;7;DCH;117:31:10;14:18:00;3;1;EQUALIZACAO_4X_C20;1,997276;-0,239937;0;3,430793;3,430793;-3,430793;14,777132;41,199616;26,422484;6,991886;-2,382999;0,485029;;;;;;;;;;;;
;;21/11/2022 13:16:08;7;DCH;117:33:10;14:20:00;3;1;EQUALIZACAO_4X_C20;1,997053;-0,239892;0;3,438794;3,438794;-3,438794;14,761152;41,199616;26,438464;7,007866;-2,429618;1,348439;;;;;;;;;;;;
;;21/11/2022 13:18:08;7;DCH;117:35:10;14:22:00;3;1;EQUALIZACAO_4X_C20;1,996831;-0,239892;0;3,446778;3,446778;-3,446778;14,74521;41,199616;26,454406;7,023808;2,161239;-0,934137;;;;;;;;;;;;
;;21/11/2022 13:20:08;7;DCH;117:37:10;14:24:00;3;1;EQUALIZACAO_4X_C20;1,996609;-0,239892;0;3,454769;3,454769;-3,454769;14,729253;41,199616;26,470363;7,039765;1,524857;3,133373;;;;;;;;;;;;
;;21/11/2022 13:22:08;7;DCH;117:39:10;14:25:59;3;1;EQUALIZACAO_4X_C20;1,996387;-0,239892;0;3,462776;3,462776;-3,462776;14,713267;41,199616;26,486349;7,055751;1,258873;2,722583;;;;;;;;;;;;
;;21/11/2022 13:24:08;7;DCH;117:41:10;14:28:00;3;1;EQUALIZACAO_4X_C20;1,996053;-0,239892;0;3,470784;3,470784;-3,470784;14,697282;41,199616;26,502334;7,071736;-2,540737;1,348599;;;;;;;;;;;;
;;21/11/2022 13:26:08;7;DCH;117:43:10;14:30:00;3;1;EQUALIZACAO_4X_C20;1,995831;-0,239937;0;3,47878;3,47878;-3,47878;14,681323;41,199616;26,518293;7,087695;2,986492;-0,703117;;;;;;;;;;;;
;;21/11/2022 13:28:08;7;DCH;117:45:10;14:31:59;3;1;EQUALIZACAO_4X_C20;1,995609;-0,239937;0;3,486768;3,486768;-3,486768;14,665381;41,199616;26,534235;7,103637;-1,02977;-2,734557;;;;;;;;;;;;
;;21/11/2022 13:30:08;7;DCH;117:47:10;14:34:00;3;1;EQUALIZACAO_4X_C20;1,995275;-0,239937;0;3,494769;3,494769;-3,494769;14,649415;41,199616;26,550201;7,119603;-1,483347;-2,811989;;;;;;;;;;;;
;;21/11/2022 13:32:08;7;DCH;117:49:10;14:36:00;3;1;EQUALIZACAO_4X_C20;1,995053;-0,239892;0;3,502771;3,502771;-3,502771;14,633448;41,199616;26,566168;7,13557;-1,40336;-1,522941;;;;;;;;;;;;
;;21/11/2022 13:34:08;7;DCH;117:51:10;14:38:00;3;1;EQUALIZACAO_4X_C20;1,994831;-0,239937;0;3,510767;3,510767;-3,510767;14,617498;41,199616;26,582118;7,15152;-0,381574;-0,763945;;;;;;;;;;;;
;;21/11/2022 13:36:08;7;DCH;117:53:10;14:40:00;3;1;EQUALIZACAO_4X_C20;1,994497;-0,239937;0;3,518763;3,518763;-3,518763;14,601547;41,199616;26,598069;7,167471;0,978201;1,326407;;;;;;;;;;;;
;;21/11/2022 13:38:08;7;DCH;117:55:10;14:42:00;3;1;EQUALIZACAO_4X_C20;1,994497;-0,239937;0;3,526753;3,526753;-3,526753;14,585613;41,199616;26,614004;7,183406;1,524538;3,171052;;;;;;;;;;;;
;;21/11/2022 13:40:08;7;DCH;117:57:10;14:44:00;3;1;EQUALIZACAO_4X_C20;1,994053;-0,239892;0;3,534757;3,534757;-3,534757;14,569652;41,199616;26,629964;7,199366;-0,50339;0,47545;;;;;;;;;;;;
;;21/11/2022 13:42:08;7;DCH;117:59:10;14:45:59;3;1;EQUALIZACAO_4X_C20;1,993719;-0,239892;0;3,542737;3,542737;-3,542737;14,553739;41,199616;26,645878;7,215279;-1,711972;-2,963182;;;;;;;;;;;;
;;21/11/2022 13:44:08;7;DCH;118:01:10;14:47:59;3;1;EQUALIZACAO_4X_C20;1,993608;-0,239937;0;3,550734;3,550734;-3,550734;14,537797;41,199616;26,661819;7,231221;-2,139047;-1,106404;;;;;;;;;;;;
;;21/11/2022 13:46:08;7;DCH;118:03:10;14:50:00;3;1;EQUALIZACAO_4X_C20;1,993274;-0,239937;0;3,558752;3,558752;-3,558752;14,521814;41,199616;26,677803;7,247205;3,039177;-0,924557;;;;;;;;;;;;
;;21/11/2022 13:48:08;7;DCH;118:05:10;14:52:00;3;1;EQUALIZACAO_4X_C20;1,992941;-0,239892;0;3,566735;3,566735;-3,566735;14,505902;41,199616;26,693714;7,263116;1,421721;1,306291;;;;;;;;;;;;
;;21/11/2022 13:50:08;7;DCH;118:07:10;14:54:00;3;1;EQUALIZACAO_4X_C20;1,992719;-0,239937;0;3,574728;3,574728;-3,574728;14,489973;41,199616;26,709643;7,279045;-2,592146;1,161165;;;;;;;;;;;;
;;21/11/2022 13:52:08;7;DCH;118:09:10;14:56:00;3;1;EQUALIZACAO_4X_C20;1,992496;-0,239892;0;3,582742;3,582742;-3,582742;14,474005;41,199616;26,725612;7,295014;3,08404;-0,191585;;;;;;;;;;;;
;;21/11/2022 13:54:08;7;DCH;118:11:10;14:58:00;3;1;EQUALIZACAO_4X_C20;1,992163;-0,239892;0;3,590733;3,590733;-3,590733;14,458085;41,199616;26,741532;7,310933;1,991048;-0,000958;;;;;;;;;;;;
;;21/11/2022 13:56:08;7;DCH;118:13:10;14:59:59;3;1;EQUALIZACAO_4X_C20;1,991941;-0,239892;0;3,598727;3,598727;-3,598727;14,44216;41,199616;26,757457;7,326859;-1,543696;-2,823165;;;;;;;;;;;;
;;21/11/2022 13:58:08;7;DCH;118:15:10;15:02:00;3;1;EQUALIZACAO_4X_C20;1,991607;-0,239937;0;3,606728;3,606728;-3,606728;14,426225;41,199616;26,773391;7,342793;-1,57898;-2,838332;;;;;;;;;;;;
;;21/11/2022 14:00:08;7;DCH;118:17:10;15:04:00;3;1;EQUALIZACAO_4X_C20;1,991274;-0,239937;0;3,614723;3,614723;-3,614723;14,410302;41,199616;26,789314;7,358716;2,967493;-0,58162;;;;;;;;;;;;
;;21/11/2022 14:02:08;7;DCH;118:19:10;15:05:59;3;1;EQUALIZACAO_4X_C20;1,991052;-0,239892;0;3,622707;3,622707;-3,622707;14,394404;41,199616;26,805212;7,374614;1,162283;0,656338;;;;;;;;;;;;
;;21/11/2022 14:04:08;7;DCH;118:21:10;15:08:00;3;1;EQUALIZACAO_4X_C20;1,990718;-0,239892;0;3,630725;3,630725;-3,630725;14,378442;41,199616;26,821174;7,390576;3,081486;2,519663;;;;;;;;;;;;
;;21/11/2022 14:06:08;7;DCH;118:23:10;15:10:00;3;1;EQUALIZACAO_4X_C20;1,990496;-0,239892;0;3,638717;3,638717;-3,638717;14,362532;41,199616;26,837084;7,406486;0,909071;-0,365608;;;;;;;;;;;;
;;21/11/2022 14:08:08;7;DCH;118:25:10;15:12:00;3;1;EQUALIZACAO_4X_C20;1,990274;-0,239937;0;3,646708;3,646708;-3,646708;14,346627;41,199616;26,852989;7,422391;2,496992;-0,441604;;;;;;;;;;;;
;;21/11/2022 14:10:08;7;DCH;118:27:10;15:14:00;3;1;EQUALIZACAO_4X_C20;1,98994;-0,239892;0;3,654703;3,654703;-3,654703;14,330716;41,199616;26,868901;7,438302;-1,494523;-1,980989;;;;;;;;;;;;
;;21/11/2022 14:12:08;7;DCH;118:29:10;15:16:00;3;1;EQUALIZACAO_4X_C20;1,989718;-0,239937;0;3,662712;3,662712;-3,662712;14,31478;41,199616;26,884837;7,454239;2,609548;-1,668067;;;;;;;;;;;;
;;21/11/2022 14:14:08;7;DCH;118:31:10;15:17:59;3;1;EQUALIZACAO_4X_C20;1,989384;-0,239892;0;3,670704;3,670704;-3,670704;14,298879;41,199616;26,900738;7,47014;-1,493725;-2,814225;;;;;;;;;;;;
;;21/11/2022 14:16:08;7;DCH;118:33:10;15:20:00;3;1;EQUALIZACAO_4X_C20;1,989051;-0,239937;0;3,678701;3,678701;-3,678701;14,282971;41,199616;26,916645;7,486047;-1,472171;-1,175853;;;;;;;;;;;;
