Measurement ID;7745;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0270101;Channel0280101;;Peukert 1,75V;
;;27/11/2022 11:02;45;DCH;48:55:48;08:32:00;0;0;Peukert_sem_equal;2,027134;-0,237436;0;2,026323;2,026399;-2,026323;8,113656;48,926217;40,81256;4,168225;0,879056;1,094589;;;
;;27/11/2022 11:04;45;DCH;48:57:48;08:34:00;0;0;Peukert_sem_equal;2,027023;-0,237481;0;2,034226;2,034301;-2,034226;8,097638;48,926217;40,828579;4,184243;-0,110321;-0,859578;;;
;;27/11/2022 11:06;45;DCH;48:59:48;08:35:59;0;0;Peukert_sem_equal;2,0268;-0,237481;0;2,042136;2,042212;-2,042136;8,081604;48,926217;40,844613;4,200277;0,845209;2,003022;;;
;;27/11/2022 11:08;45;DCH;49:01:48;08:38:00;0;0;Peukert_sem_equal;2,026578;-0,237481;0;2,050064;2,05014;-2,050064;8,065537;48,926217;40,860679;4,216344;0,437293;2,193649;;;
;;27/11/2022 11:10;45;DCH;49:03:48;08:40:00;0;0;Peukert_sem_equal;2,026356;-0,237481;0;2,057983;2,058059;-2,057983;8,04949;48,926217;40,876726;4,232391;1,346364;1,765456;;;
;;27/11/2022 11:12;45;DCH;49:05:48;08:42:00;0;0;Peukert_sem_equal;2,026133;-0,237481;0;2,065898;2,065974;-2,065898;8,033452;48,926217;40,892765;4,248429;-0,661128;2,296466;;;
;;27/11/2022 11:14;45;DCH;49:07:48;08:44:00;0;0;Peukert_sem_equal;2,025911;-0,237436;0;2,073801;2,073877;-2,073801;8,017441;48,926217;40,908776;4,26444;2,762816;0,602695;;;
;;27/11/2022 11:16;45;DCH;49:09:48;08:45:59;0;0;Peukert_sem_equal;2,025688;-0,237436;0;2,081719;2,081794;-2,081719;8,001402;48,926217;40,924815;4,280479;2,344203;-2,19764;;;
;;27/11/2022 11:18;45;DCH;49:11:48;08:48:00;0;0;Peukert_sem_equal;2,025466;-0,237436;0;2,089636;2,089712;-2,089636;7,985364;48,926217;40,940853;4,296517;-2,818695;0,537236;;;
;;27/11/2022 11:20;45;DCH;49:13:48;08:50:00;0;0;Peukert_sem_equal;2,025244;-0,237436;0;2,097555;2,09763;-2,097555;7,969327;48,926217;40,95689;4,312554;2,896606;0,029855;;;
;;27/11/2022 11:22;45;DCH;49:15:48;08:52:00;0;0;Peukert_sem_equal;2,025021;-0,237436;0;2,105463;2,105539;-2,105463;7,95331;48,926217;40,972907;4,328571;1,657849;-0,612114;;;
;;27/11/2022 11:24;45;DCH;49:17:48;08:54:00;0;0;Peukert_sem_equal;2,024799;-0,237481;0;2,113378;2,113454;-2,113378;7,937285;48,926217;40,988932;4,344597;-1,755238;1,539067;;;
;;27/11/2022 11:26;45;DCH;49:19:48;08:56:00;0;0;Peukert_sem_equal;2,024577;-0,237481;0;2,121308;2,121384;-2,121308;7,921229;48,926217;41,004988;4,360652;1,456685;2,238991;;;
;;27/11/2022 11:28;45;DCH;49:21:48;08:58:00;0;0;Peukert_sem_equal;2,024354;-0,237436;0;2,129216;2,129292;-2,129216;7,905218;48,926217;41,020999;4,376663;-1,69457;-1,752524;;;
;;27/11/2022 11:30;45;DCH;49:23:48;09:00:00;0;0;Peukert_sem_equal;2,024132;-0,237481;0;2,137135;2,137211;-2,137135;7,889189;48,926217;41,037028;4,392692;-2,375495;1,813672;;;
;;27/11/2022 11:32;45;DCH;49:25:48;09:02:00;0;0;Peukert_sem_equal;2,023909;-0,237481;0;2,145038;2,145114;-2,145038;7,873193;48,926217;41,053024;4,408688;-2,099453;1,848317;;;
;;27/11/2022 11:34;45;DCH;49:27:48;09:04:00;0;0;Peukert_sem_equal;2,023687;-0,237436;0;2,152966;2,153042;-2,152966;7,857148;48,926217;41,069069;4,424733;-2,782613;0,581461;;;
;;27/11/2022 11:36;45;DCH;49:29:48;09:06:00;0;0;Peukert_sem_equal;2,023465;-0,237481;0;2,160883;2,160958;-2,160883;7,841128;48,926217;41,085089;4,440753;1,381328;2,127233;;;
;;27/11/2022 11:38;45;DCH;49:31:48;09:08:00;0;0;Peukert_sem_equal;2,023242;-0,237481;0;2,168791;2,168867;-2,168791;7,825127;48,926217;41,101089;4,456754;-0,233574;-1,132108;;;
;;27/11/2022 11:40;45;DCH;49:33:48;09:10:00;0;0;Peukert_sem_equal;2,02302;-0,237481;0;2,176701;2,176777;-2,176701;7,809124;48,926217;41,117093;4,472757;0,050291;2,309398;;;
;;27/11/2022 11:42;45;DCH;49:35:48;09:12:00;0;0;Peukert_sem_equal;2,022797;-0,237481;0;2,184628;2,184703;-2,184628;7,793089;48,926217;41,133127;4,488792;1,749171;-1,302619;;;
;;27/11/2022 11:44;45;DCH;49:37:48;09:14:00;0;0;Peukert_sem_equal;2,022575;-0,237436;0;2,192536;2,192612;-2,192536;7,777094;48,926217;41,149123;4,504787;2,407106;2,288962;;;
;;27/11/2022 11:46;45;DCH;49:39:48;09:16:00;0;0;Peukert_sem_equal;2,022353;-0,237436;0;2,200454;2,200529;-2,200454;7,76108;48,926217;41,165136;4,520801;0,171469;0,81743;;;
;;27/11/2022 11:48;45;DCH;49:41:48;09:18:00;0;0;Peukert_sem_equal;2,02213;-0,237436;0;2,208358;2,208434;-2,208358;7,745095;48,926217;41,181122;4,536786;-2,182313;-2,299499;;;
;;27/11/2022 11:50;45;DCH;49:43:48;09:20:00;0;0;Peukert_sem_equal;2,021908;-0,237436;0;2,216275;2,216351;-2,216275;7,729088;48,926217;41,197129;4,552793;-1,844166;-2,134736;;;
;;27/11/2022 11:52;45;DCH;49:45:48;09:21:59;0;0;Peukert_sem_equal;2,021686;-0,237436;0;2,224187;2,224263;-2,224187;7,713091;48,926217;41,213126;4,56879;-0,684118;-2,000946;;;
;;27/11/2022 11:54;45;DCH;49:47:48;09:24:00;0;0;Peukert_sem_equal;2,021463;-0,237436;0;2,232118;2,232194;-2,232118;7,697059;48,926217;41,229158;4,584822;-0,807371;-1,93437;;;
;;27/11/2022 11:56;45;DCH;49:49:48;09:26:00;0;0;Peukert_sem_equal;2,021241;-0,237481;0;2,240026;2,240101;-2,240026;7,681074;48,926217;41,245142;4,600807;2,461229;-1,951932;;;
;;27/11/2022 11:58;45;DCH;49:51:48;09:28:00;0;0;Peukert_sem_equal;2,021018;-0,237481;0;2,247949;2,248025;-2,247949;7,665061;48,926217;41,261156;4,616821;0,153587;2,367193;;;
;;27/11/2022 12:00;45;DCH;49:53:48;09:30:00;0;0;Peukert_sem_equal;2,020796;-0,237436;0;2,255865;2,255941;-2,255865;7,649063;48,926217;41,277154;4,632818;1,000553;2,367033;;;
;;27/11/2022 12:02;45;DCH;49:55:48;09:32:00;0;0;Peukert_sem_equal;2,020574;-0,237481;0;2,263763;2,263839;-2,263763;7,633105;48,926217;41,293112;4,648777;-1,208423;1,252168;;;
;;27/11/2022 12:04;45;DCH;49:57:48;09:33:59;0;0;Peukert_sem_equal;2,02024;-0,237481;0;2,271689;2,271765;-2,271689;7,617091;48,926217;41,309126;4,66479;0,149436;2,390183;;;
;;27/11/2022 12:06;45;DCH;49:59:48;09:36:00;0;0;Peukert_sem_equal;2,020018;-0,237481;0;2,279597;2,279673;-2,279597;7,601115;48,926217;41,325102;4,680766;-1,105446;-1,839216;;;
;;27/11/2022 12:08;45;DCH;50:01:48;09:38:00;0;0;Peukert_sem_equal;2,019795;-0,237481;0;2,287519;2,287594;-2,287519;7,585114;48,926217;41,341103;4,696767;1,215607;0,709823;;;
;;27/11/2022 12:10;45;DCH;50:03:48;09:40:00;0;0;Peukert_sem_equal;2,019573;-0,237436;0;2,295425;2,295501;-2,295425;7,569145;48,926217;41,357072;4,712736;1,215767;-1,625759;;;
;;27/11/2022 12:12;45;DCH;50:05:48;09:42:00;0;0;Peukert_sem_equal;2,01935;-0,237436;0;2,303348;2,303424;-2,303348;7,553144;48,926217;41,373073;4,728737;0,162209;2,35474;;;
;;27/11/2022 12:14;45;DCH;50:07:48;09:44:00;0;0;Peukert_sem_equal;2,019128;-0,237436;0;2,311273;2,311348;-2,311273;7,537143;48,926217;41,389073;4,744738;0,049333;2,318658;;;
;;27/11/2022 12:16;45;DCH;50:09:48;09:45:59;0;0;Peukert_sem_equal;2,018906;-0,237436;0;2,319181;2,319257;-2,319181;7,521177;48,926217;41,40504;4,760704;0,293125;-1,162442;;;
;;27/11/2022 12:18;45;DCH;50:11:48;09:48:00;0;0;Peukert_sem_equal;2,018683;-0,237481;0;2,327104;2,32718;-2,327104;7,505182;48,926217;41,421035;4,776699;0,590242;-1,438325;;;
;;27/11/2022 12:20;45;DCH;50:13:48;09:50:00;0;0;Peukert_sem_equal;2,018461;-0,237436;0;2,335006;2,335082;-2,335006;7,489231;48,926217;41,436986;4,79265;2,952645;-1,749171;;;
;;27/11/2022 12:22;45;DCH;50:15:48;09:52:00;0;0;Peukert_sem_equal;2,018127;-0,237436;0;2,34292;2,342996;-2,34292;7,473257;48,926217;41,452959;4,808624;1,080061;0,96032;;;
;;27/11/2022 12:24;45;DCH;50:17:48;09:54:00;0;0;Peukert_sem_equal;2,018016;-0,237481;0;2,350834;2,35091;-2,350834;7,457287;48,926217;41,46893;4,824594;2,870742;-1,879449;;;
;;27/11/2022 12:26;45;DCH;50:19:48;09:55:59;0;0;Peukert_sem_equal;2,017794;-0,237481;0;2,358758;2,358833;-2,358758;7,441298;48,926217;41,484919;4,840583;-0,165402;-2,043095;;;
;;27/11/2022 12:28;45;DCH;50:21:48;09:58:00;0;0;Peukert_sem_equal;2,01746;-0,237436;0;2,366682;2,366758;-2,366682;7,42531;48,926217;41,500907;4,856571;-2,563408;1,653539;;;
;;27/11/2022 12:30;45;DCH;50:23:48;10:00:00;0;0;Peukert_sem_equal;2,017238;-0,237436;0;2,374586;2,374661;-2,374586;7,409365;48,926217;41,516852;4,872516;-2,856852;-0,158696;;;
;;27/11/2022 12:32;45;DCH;50:25:48;10:01:59;0;0;Peukert_sem_equal;2,017015;-0,237436;0;2,382503;2,382579;-2,382503;7,393394;48,926217;41,532822;4,888487;2,55335;2,138089;;;
;;27/11/2022 12:34;45;DCH;50:27:48;10:04:00;0;0;Peukert_sem_equal;2,016793;-0,237481;0;2,390416;2,390492;-2,390416;7,377435;48,926217;41,548782;4,904446;-1,146317;2,244898;;;
;;27/11/2022 12:36;45;DCH;50:29:48;10:06:00;0;0;Peukert_sem_equal;2,016571;-0,237481;0;2,398337;2,398413;-2,398337;7,361461;48,926217;41,564756;4,92042;1,31587;1,723786;;;
;;27/11/2022 12:38;45;DCH;50:31:48;10:07:59;0;0;Peukert_sem_equal;2,016348;-0,237481;0;2,406249;2,406325;-2,406249;7,345506;48,926217;41,58071;4,936375;-2,842803;0,544421;;;
;;27/11/2022 12:40;45;DCH;50:33:48;10:10:00;0;0;Peukert_sem_equal;2,016015;-0,237436;0;2,414169;2,414244;-2,414169;7,329539;48,926217;41,596677;4,952342;1,280586;-1,250092;;;
;;27/11/2022 12:42;45;DCH;50:35:48;10:12:00;0;0;Peukert_sem_equal;2,015792;-0,237481;0;2,42207;2,422145;-2,42207;7,313612;48,926217;41,612605;4,968269;0,775281;2,107595;;;
;;27/11/2022 12:44;45;DCH;50:37:48;10:14:00;0;0;Peukert_sem_equal;2,01557;-0,237481;0;2,42999;2,430066;-2,42999;7,297647;48,926217;41,62857;4,984234;-2,592305;-0,462199;;;
;;27/11/2022 12:46;45;DCH;50:39:48;10:16:00;0;0;Peukert_sem_equal;2,015348;-0,237481;0;2,437913;2,437989;-2,437913;7,281678;48,926217;41,644539;5,000203;-2,904749;2,074068;;;
;;27/11/2022 12:48;45;DCH;50:41:48;10:18:00;0;0;Peukert_sem_equal;2,015125;-0,237436;0;2,445833;2,445908;-2,445833;7,265718;48,926217;41,660498;5,016163;3,00565;-1,959596;;;
;;27/11/2022 12:50;45;DCH;50:43:48;10:20:00;0;0;Peukert_sem_equal;2,014903;-0,237436;0;2,453741;2,453816;-2,453741;7,249784;48,926217;41,676433;5,032097;0,939565;-1,365043;;;
;;27/11/2022 12:52;45;DCH;50:45:48;10:22:00;0;0;Peukert_sem_equal;2,014569;-0,237481;0;2,461656;2,461732;-2,461656;7,233837;48,926217;41,69238;5,048044;-2,236596;-1,016039;;;
;;27/11/2022 12:54;45;DCH;50:47:48;10:24:00;0;0;Peukert_sem_equal;2,014347;-0,237481;0;2,469579;2,469655;-2,469579;7,217875;48,926217;41,708342;5,064007;1,332634;-1,3296;;;
;;27/11/2022 12:56;45;DCH;50:49:48;10:26:00;0;0;Peukert_sem_equal;2,014124;-0,237481;0;2,477487;2,477562;-2,477487;7,201947;48,926217;41,72427;5,079934;-1,09427;-2,087319;;;
;;27/11/2022 12:58;45;DCH;50:51:48;10:28:00;0;0;Peukert_sem_equal;2,013902;-0,237481;0;2,485395;2,485471;-2,485395;7,18602;48,926217;41,740197;5,095861;0,726906;2,404871;;;
;;27/11/2022 13:00;45;DCH;50:53:48;10:30:00;0;0;Peukert_sem_equal;2,01368;-0,237481;0;2,493318;2,493394;-2,493318;7,170065;48,926217;41,756152;5,111816;1,184475;1,948101;;;
;;27/11/2022 13:02;45;DCH;50:55:48;10:32:00;0;0;Peukert_sem_equal;2,013457;-0,237481;0;2,501237;2,501313;-2,501237;7,15412;48,926217;41,772097;5,127761;-0,727385;-1,391706;;;
;;27/11/2022 13:04;45;DCH;50:57:48;10:34:00;0;0;Peukert_sem_equal;2,013235;-0,237436;0;2,509136;2,509211;-2,509136;7,138217;48,926217;41,788;5,143664;0,418933;-1,637254;;;
;;27/11/2022 13:06;45;DCH;50:59:48;10:36:00;0;0;Peukert_sem_equal;2,013013;-0,237481;0;2,517072;2,517147;-2,517072;7,122242;48,926217;41,803975;5,159639;0,159175;2,382839;;;
;;27/11/2022 13:08;45;DCH;51:01:48;10:38:00;0;0;Peukert_sem_equal;2,012679;-0,237481;0;2,524984;2,52506;-2,524984;7,106316;48,926217;41,819901;5,175565;0,140176;1,885197;;;
;;27/11/2022 13:10;45;DCH;51:03:48;10:40:00;0;0;Peukert_sem_equal;2,012457;-0,237436;0;2,532903;2,532979;-2,532903;7,090378;48,926217;41,835839;5,191503;2,989206;-1,88823;;;
;;27/11/2022 13:12;45;DCH;51:05:48;10:41:59;0;0;Peukert_sem_equal;2,012234;-0,237481;0;2,540798;2,540874;-2,540798;7,07449;48,926217;41,851727;5,207391;-1,822293;1,166913;;;
;;27/11/2022 13:14;45;DCH;51:07:48;10:44:00;0;0;Peukert_sem_equal;2,012012;-0,237436;0;2,548721;2,548796;-2,548721;7,05855;48,926217;41,867667;5,223331;-0,948665;-2,018987;;;
;;27/11/2022 13:16;45;DCH;51:09:48;10:46:00;0;0;Peukert_sem_equal;2,011678;-0,237481;0;2,556641;2,556717;-2,556641;7,042614;48,926217;41,883602;5,239267;0,703117;-0,532447;;;
;;27/11/2022 13:18;45;DCH;51:11:48;10:48:00;0;0;Peukert_sem_equal;2,011456;-0,237481;0;2,564552;2,564628;-2,564552;7,026701;48,926217;41,899515;5,25518;1,81463;1,30182;;;
;;27/11/2022 13:20;45;DCH;51:13:48;10:50:00;0;0;Peukert_sem_equal;2,011234;-0,237481;0;2,572468;2,572544;-2,572468;7,01078;48,926217;41,915437;5,271102;2,107276;-1,596542;;;
;;27/11/2022 13:22;45;DCH;51:15:48;10:52:00;0;0;Peukert_sem_equal;2,0109;-0,237481;0;2,580388;2,580464;-2,580388;6,994853;48,926217;41,931364;5,287028;-0,336391;-2,013239;;;
;;27/11/2022 13:24;45;DCH;51:17:48;10:54:00;0;0;Peukert_sem_equal;2,010678;-0,237481;0;2,588301;2,588377;-2,588301;6,97894;48,926217;41,947277;5,302941;-2,896447;1,733366;;;
;;27/11/2022 13:26;45;DCH;51:19:48;10:56:00;0;0;Peukert_sem_equal;2,010455;-0,237481;0;2,59621;2,596286;-2,59621;6,963039;48,926217;41,963178;5,318842;0,437931;-0,311805;;;
;;27/11/2022 13:28;45;DCH;51:21:48;10:58:00;0;0;Peukert_sem_equal;2,010122;-0,237481;0;2,604132;2,604208;-2,604132;6,947114;48,926217;41,979103;5,334767;0,550009;2,335102;;;
;;27/11/2022 13:30;45;DCH;51:23:48;11:00:00;0;0;Peukert_sem_equal;2,009899;-0,237481;0;2,612049;2,612124;-2,612049;6,931201;48,926217;41,995016;5,35068;0,274126;-1,345406;;;
;;27/11/2022 13:32;45;DCH;51:25:48;11:01:59;0;0;Peukert_sem_equal;2,009677;-0,237436;0;2,619961;2,620037;-2,619961;6,915298;48,926217;42,010918;5,366583;0,219684;-1,363128;;;
;;27/11/2022 13:34;45;DCH;51:27:48;11:04:00;0;0;Peukert_sem_equal;2,009454;-0,237481;0;2,627867;2,627942;-2,627867;6,899412;48,926217;42,026805;5,38247;-2,043414;-1,520068;;;
;;27/11/2022 13:36;45;DCH;51:29:48;11:06:00;0;0;Peukert_sem_equal;2,009232;-0,237436;0;2,635801;2,635877;-2,635801;6,883469;48,926217;42,042748;5,398412;2,954082;0,162528;;;
;;27/11/2022 13:38;45;DCH;51:31:48;11:08:00;0;0;Peukert_sem_equal;2,008898;-0,237481;0;2,643709;2,643785;-2,643709;6,867581;48,926217;42,058636;5,4143;-0,463157;0,841218;;;
;;27/11/2022 13:40;45;DCH;51:33:48;11:10:00;0;0;Peukert_sem_equal;2,008676;-0,237436;0;2,65163;2,651705;-2,65163;6,851671;48,926217;42,074546;5,43021;0,276042;2,384914;;;
;;27/11/2022 13:42;45;DCH;51:35:48;11:12:00;0;0;Peukert_sem_equal;2,008343;-0,237481;0;2,659528;2,659604;-2,659528;6,835806;48,926217;42,09041;5,446075;1,940756;2,299499;;;
;;27/11/2022 13:44;45;DCH;51:37:48;11:14:00;0;0;Peukert_sem_equal;2,00812;-0,237481;0;2,667451;2,667527;-2,667451;6,819894;48,926217;42,106323;5,461987;-0,004311;0,764424;;;
;;27/11/2022 13:46;45;DCH;51:39:48;11:16:00;0;0;Peukert_sem_equal;2,007898;-0,237481;0;2,675364;2,67544;-2,675364;6,804005;48,926217;42,122212;5,477876;1,442795;-2,066085;;;
;;27/11/2022 13:48;45;DCH;51:41:48;11:18:00;0;0;Peukert_sem_equal;2,007564;-0,237436;0;2,683279;2,683354;-2,683279;6,788115;48,926217;42,138102;5,493766;0,975008;2,408064;;;
;;27/11/2022 13:50;45;DCH;51:43:48;11:20:00;0;0;Peukert_sem_equal;2,007342;-0,237481;0;2,691194;2,69127;-2,691194;6,772224;48,926217;42,153992;5,509657;-0,288335;0,741274;;;
;;27/11/2022 13:52;45;DCH;51:45:48;11:22:00;0;0;Peukert_sem_equal;2,007119;-0,237436;0;2,699109;2,699184;-2,699109;6,756338;48,926217;42,169879;5,525543;2,938436;0,126765;;;
;;27/11/2022 13:54;45;DCH;51:47:48;11:24:00;0;0;Peukert_sem_equal;2,006786;-0,237481;0;2,70702;2,707095;-2,70702;6,740461;48,926217;42,185756;5,54142;-0,080146;1,263024;;;
;;27/11/2022 13:56;45;DCH;51:49:48;11:26:00;0;0;Peukert_sem_equal;2,006563;-0,237481;0;2,71495;2,715025;-2,71495;6,724548;48,926217;42,201669;5,557333;-1,049726;-2,060816;;;
;;27/11/2022 13:58;45;DCH;51:51:48;11:28:00;0;0;Peukert_sem_equal;2,006341;-0,237436;0;2,722865;2,72294;-2,722865;6,708666;48,926217;42,217551;5,573215;-0,028259;1,53747;;;
;;27/11/2022 14:00;45;DCH;51:53:48;11:30:00;0;0;Peukert_sem_equal;2,006008;-0,237481;0;2,730782;2,730857;-2,730782;6,692784;48,926217;42,233433;5,589097;1,522941;1,899087;;;
;;27/11/2022 14:02;45;DCH;51:55:48;11:32:00;0;0;Peukert_sem_equal;2,005785;-0,237481;0;2,738681;2,738757;-2,738681;6,676938;48,926217;42,249279;5,604943;-2,875213;0,217289;;;
;;27/11/2022 14:04;45;DCH;51:57:48;11:34:00;0;0;Peukert_sem_equal;2,005563;-0,237436;0;2,746596;2,746671;-2,746596;6,661064;48,926217;42,265153;5,620817;-0,84042;2,371344;;;
;;27/11/2022 14:06;45;DCH;51:59:48;11:36:00;0;0;Peukert_sem_equal;2,00534;-0,237481;0;2,754517;2,754593;-2,754517;6,645179;48,926217;42,281038;5,636702;1,438165;2,415249;;;
;;27/11/2022 14:08;45;DCH;52:01:48;11:38:00;0;0;Peukert_sem_equal;2,005007;-0,237436;0;2,762445;2,76252;-2,762445;6,629282;48,926217;42,296934;5,652599;0,09691;2,398006;;;
;;27/11/2022 14:10;45;DCH;52:03:48;11:40:00;0;0;Peukert_sem_equal;2,004784;-0,237436;0;2,770348;2,770424;-2,770348;6,613438;48,926217;42,312779;5,668443;3,005331;-2,031121;;;
;;27/11/2022 14:12;45;DCH;52:05:48;11:42:00;0;0;Peukert_sem_equal;2,004451;-0,237436;0;2,778258;2,778333;-2,778258;6,597582;48,926217;42,328635;5,684299;1,381009;2,049321;;;
;;27/11/2022 14:14;45;DCH;52:07:48;11:44:00;0;0;Peukert_sem_equal;2,004228;-0,237481;0;2,786172;2,786248;-2,786172;6,581718;48,926217;42,344499;5,700163;1,930379;-1,68052;;;
;;27/11/2022 14:16;45;DCH;52:09:48;11:46:00;0;0;Peukert_sem_equal;2,003895;-0,23739;0;2,794092;2,794168;-2,794092;6,565846;48,926217;42,36037;5,716035;-1,245462;1,210977;;;
;;27/11/2022 14:18;45;DCH;52:11:48;11:48:00;0;0;Peukert_sem_equal;2,003672;-0,237481;0;2,802013;2,802089;-2,802013;6,549974;48,926217;42,376243;5,731907;-0,668951;2,36831;;;
;;27/11/2022 14:20;45;DCH;52:13:48;11:49:59;0;0;Peukert_sem_equal;2,00345;-0,237481;0;2,80992;2,809996;-2,80992;6,534132;48,926217;42,392085;5,747749;-0,42037;2,369428;;;
;;27/11/2022 14:22;45;DCH;52:15:48;11:52:00;0;0;Peukert_sem_equal;2,003117;-0,237481;0;2,817839;2,817915;-2,817839;6,518268;48,926217;42,407949;5,763613;0,610837;0,410311;;;
;;27/11/2022 14:24;45;DCH;52:17:48;11:54:00;0;0;Peukert_sem_equal;2,002894;-0,237481;0;2,82575;2,825825;-2,82575;6,502423;48,926217;42,423793;5,779458;-1,028812;-0,375666;;;
;;27/11/2022 14:26;45;DCH;52:19:48;11:56:00;0;0;Peukert_sem_equal;2,002672;-0,237481;0;2,833684;2,83376;-2,833684;6,486533;48,926217;42,439684;5,795348;2,085403;2,364638;;;
;;27/11/2022 14:28;45;DCH;52:21:48;11:58:00;0;0;Peukert_sem_equal;2,002338;-0,237481;0;2,841586;2,841662;-2,841586;6,470708;48,926217;42,455508;5,811173;0,587049;-2,113502;;;
;;27/11/2022 14:30;45;DCH;52:23:48;12:00:00;0;0;Peukert_sem_equal;2,002005;-0,237481;0;2,849502;2,849578;-2,849502;6,45486;48,926217;42,471357;5,827021;1,022745;-0,255287;;;
;;27/11/2022 14:32;45;DCH;52:25:48;12:02:00;0;0;Peukert_sem_equal;2,001782;-0,237436;0;2,857417;2,857493;-2,857417;6,439015;48,926217;42,487201;5,842866;-0,913701;-1,761465;;;
;;27/11/2022 14:34;45;DCH;52:27:48;12:04:00;0;0;Peukert_sem_equal;2,00156;-0,237481;0;2,865333;2,865409;-2,865333;6,42317;48,926217;42,503047;5,858711;-0,00463;0,724191;;;
;;27/11/2022 14:36;45;DCH;52:29:48;12:05:59;0;0;Peukert_sem_equal;2,001226;-0,237481;0;2,873249;2,873325;-2,873249;6,407327;48,926217;42,51889;5,874554;0,723234;0,44799;;;
;;27/11/2022 14:38;45;DCH;52:31:48;12:08:00;0;0;Peukert_sem_equal;2,001004;-0,237436;0;2,881167;2,881243;-2,881167;6,391482;48,926217;42,534734;5,890399;1,747096;-1,568762;;;
;;27/11/2022 14:40;45;DCH;52:33:48;12:10:00;0;0;Peukert_sem_equal;2,00067;-0,237436;0;2,889082;2,889158;-2,889082;6,375645;48,926217;42,550572;5,906236;-0,376944;0,854789;;;
;;27/11/2022 14:42;45;DCH;52:35:48;12:11:59;0;0;Peukert_sem_equal;2,000448;-0,237436;0;2,896985;2,89706;-2,896985;6,359837;48,926217;42,56638;5,922044;0,713175;-0,095314;;;
;;27/11/2022 14:44;45;DCH;52:37:48;12:14:00;0;0;Peukert_sem_equal;2,000114;-0,237481;0;2,904919;2,904995;-2,904919;6,343965;48,926217;42,582252;5,937916;-2,406468;1,526773;;;
;;27/11/2022 14:46;45;DCH;52:39:48;12:15:59;0;0;Peukert_sem_equal;1,999892;-0,237481;0;2,912816;2,912891;-2,912816;6,328172;48,926217;42,598045;5,953709;2,959031;-0,943237;;;
;;27/11/2022 14:48;45;DCH;52:41:48;12:18:00;0;0;Peukert_sem_equal;1,999558;-0,237481;0;2,920738;2,920813;-2,920738;6,312331;48,926217;42,613886;5,96955;0,027301;2,395292;;;
;;27/11/2022 14:50;45;DCH;52:43:48;12:20:00;0;0;Peukert_sem_equal;1,999225;-0,237436;0;2,92866;2,928736;-2,92866;6,296491;48,926217;42,629726;5,98539;1,992325;-1,696965;;;
;;27/11/2022 14:52;45;DCH;52:45:48;12:22:00;0;0;Peukert_sem_equal;1,999002;-0,237481;0;2,936569;2,936645;-2,936569;6,280679;48,926217;42,645538;6,001203;1,821974;2,343883;;;
;;27/11/2022 14:54;45;DCH;52:47:48;12:24:00;0;0;Peukert_sem_equal;1,998669;-0,237481;0;2,944489;2,944565;-2,944489;6,264847;48,926217;42,661369;6,017034;-2,87154;0,853831;;;
;;27/11/2022 14:56;45;DCH;52:49:48;12:26:00;0;0;Peukert_sem_equal;1,998446;-0,237436;0;2,952405;2,952481;-2,952405;6,249027;48,926217;42,67719;6,032854;-1,021148;-2,117015;;;
;;27/11/2022 14:58;45;DCH;52:51:48;12:27:59;0;0;Peukert_sem_equal;1,998113;-0,237481;0;2,960307;2,960383;-2,960307;6,233238;48,926217;42,692979;6,048643;-2,722902;1,79611;;;
;;27/11/2022 15:00;45;DCH;52:53:48;12:30:00;0;0;Peukert_sem_equal;1,997891;-0,237481;0;2,968234;2,968309;-2,968234;6,2174;48,926217;42,708817;6,064481;1,332793;2,339892;;;
;;27/11/2022 15:02;45;DCH;52:55:48;12:32:00;0;0;Peukert_sem_equal;1,997557;-0,237481;0;2,976149;2,976224;-2,976149;6,201588;48,926217;42,724629;6,080293;-0,279235;0,583217;;;
;;27/11/2022 15:04;45;DCH;52:57:48;12:34:00;0;0;Peukert_sem_equal;1,997335;-0,237436;0;2,984055;2,984131;-2,984055;6,185796;48,926217;42,740421;6,096085;1,089001;1,386118;;;
;;27/11/2022 15:06;45;DCH;52:59:48;12:36:00;0;0;Peukert_sem_equal;1,997001;-0,237481;0;2,991988;2,992064;-2,991988;6,169952;48,926217;42,756265;6,111929;0,180729;0,156142;;;
;;27/11/2022 15:08;45;DCH;53:01:48;12:38:00;0;0;Peukert_sem_equal;1,996667;-0,237436;0;2,999898;2,999974;-2,999898;6,154157;48,926217;42,772059;6,127724;2,453087;1,448702;;;
;;27/11/2022 15:10;45;DCH;53:03:48;12:40:00;0;0;Peukert_sem_equal;1,996445;-0,237436;0;3,007806;3,007882;-3,007806;6,138368;48,926217;42,787849;6,143513;0,077273;-0,241716;;;
;;27/11/2022 15:12;45;DCH;53:05:48;12:42:00;0;0;Peukert_sem_equal;1,996111;-0,237436;0;3,015725;3,015801;-3,015725;6,12256;48,926217;42,803657;6,159321;-2,92247;0,148319;;;
;;27/11/2022 15:14;45;DCH;53:07:48;12:44:00;0;0;Peukert_sem_equal;1,995778;-0,237481;0;3,023645;3,023721;-3,023645;6,106752;48,926217;42,819465;6,175129;-1,798026;1,164997;;;
